county_fips_code,the_number_of_providers,the_average_supply_level,social_vulnerability_index_svi,cvac_level_of_concern_for_vaccination_rollout,percent_adults_fully_vaccinated_against_covid_19_as_of_6_10_21,estimated_hesitant,estimated_hesitant_or_unsure,estimated_strongly_hesitant,masks_order_code,completeness_pct,metro_status,series_complete_pop_pct,series_complete_yes,series_complete_pop_pct_svi,series_complete_pop_pct_ur_equity,general_gb_order_code,general_gb_order_group,general_or_under_6ft_bans_gatherings_over,stay_at_home_order_code,community_transmission_level,avg_asthma,avg_chd,avg_checkup,avg_copd,avg_smoking,avg_depression,avg_diabetes,avg_ghlth,avg_lpa,avg_mhlth,avg_obesity,avg_sleep
583,15,1.3333333333333333,0.27,0.48,0.553,491,455,0.0892,2,93.3,0,42.8,5639.0,7.0,3.0,0,4,7,2,1,9.6,6.833333333333333,75.06666666666666,7.5,19.266666666666666,20.3,11.366666666666667,18.533333333333335,33.733333333333334,14.566666666666666,38.3,34.63333333333333
584,5,-0.8,0.05,0.3,0.486,578,583,0.101,2,93.3,0,38.3,7293.0,2.0,2.0,0,4,7,2,2,9.3,6.2,74.7,6.975,18.45,19.65,10.725,17.275,29.225,14.125,35.225,33.35
585,5,-0.6,0.09,0.54,0.44,498,481,0.0903,2,93.3,1,35.4,1018.0,2.0,6.0,0,4,7,2,0,9.75,10.4,78.25,10.6,18.6,19.3,15.55,22.9,35.1,14.1,38.35,33.5
586,642,0.3037383177570093,0.06,0.13,0.626,312,239,0.07,2,93.3,0,49.6,298964.0,3.0,3.0,0,4,7,2,2,8.720472440944881,4.069291338582677,76.12834645669291,4.296850393700788,12.929133858267717,19.200787401574804,7.662992125984252,12.331496062992127,19.568503937007875,11.692125984251968,31.673228346456693,29.813385826771654
587,13,1.0,0.47,0.56,0.481,525,536,0.0932,2,93.3,1,34.6,1328.0,6.0,6.0,0,4,7,2,1,10.2,7.3,73.1,8.4,20.7,20.1,12.8,24.5,36.9,16.3,39.5,34.3
588,9,-0.6666666666666666,0.05,0.34,0.43,552,553,0.0971,2,93.3,0,33.8,2419.0,2.0,2.0,0,4,7,2,2,9.1,7.066666666666666,76.06666666666666,7.233333333333333,16.233333333333334,18.833333333333332,11.1,16.9,28.566666666666666,12.966666666666667,36.233333333333334,31.733333333333334
589,5,-0.8,0.26,0.36,0.441,552,553,0.0971,2,93.3,1,34.1,843.0,6.0,6.0,0,4,7,2,1,9.7,7.2,75.1,7.6,17.3,20.0,11.1,18.5,30.0,14.4,36.8,30.9
590,30,0.6666666666666666,0.64,0.41,0.416,593,619,0.1035,2,93.3,1,32.2,6312.0,10.0,6.0,0,4,7,2,3,10.275,7.825,74.1625,8.75,20.9375,20.6375,12.9125,21.775,34.1625,16.375,35.5625,35.6125
591,69,0.4057971014492754,0.24,0.4,0.511,578,583,0.101,2,93.3,0,39.8,32528.0,2.0,2.0,0,4,7,2,2,9.64375,5.44375,72.80625,6.225,19.05625,20.38125,9.775,17.10625,29.19375,14.25,37.3875,34.50625
592,11,-0.2727272727272727,0.13,0.52,0.422,498,481,0.0903,2,93.3,1,33.2,983.0,2.0,6.0,0,4,7,2,1,9.4,8.0,76.6,8.2,17.5,19.3,12.4,19.1,30.4,13.7,36.8,32.0
593,18,-0.5,0.45,0.56,0.312,549,529,0.0963,2,93.3,0,24.6,2391.0,5.0,1.0,0,4,7,2,3,9.95,8.3,76.3,9.3,20.6,19.9,13.15,21.9,33.95,15.25,38.45,34.8
594,9,0.8888888888888888,0.13,0.34,0.459,517,511,0.0919,2,93.3,1,35.1,981.0,2.0,6.0,0,4,7,2,1,9.5,7.7,75.8,8.1,18.4,19.4,12.0,19.1,31.2,14.1,36.3,32.7
595,46,0.5217391304347826,0.73,0.55,0.485,482,478,0.0885,2,93.3,1,38.6,12819.0,10.0,6.0,0,4,7,2,2,9.75,5.5875,73.1125,6.425,17.5375,20.325,10.0125,18.3875,32.475,15.65,38.7375,34.9125
596,51,1.0,0.11,0.24,0.492,540,527,0.0956,2,93.3,1,38.6,11005.0,2.0,6.0,0,4,7,2,0,9.657142857142857,6.371428571428571,74.77142857142857,6.9714285714285715,16.485714285714284,20.457142857142856,10.528571428571428,16.742857142857144,27.642857142857142,13.885714285714286,36.72857142857143,32.357142857142854
597,8,-0.25,0.18,0.3,0.434,482,478,0.0885,2,93.3,1,34.9,4143.0,2.0,6.0,0,4,7,2,1,9.45,7.45,74.675,7.9,17.3,18.875,11.65,18.1,28.375,13.75,34.6,31.85
598,30,0.16666666666666666,0.13,0.44,0.61,498,481,0.0903,2,93.3,1,46.8,4540.0,3.0,7.0,0,4,7,2,3,9.25,7.625,74.525,8.05,17.775,18.525,11.825,18.375,32.575,13.85,35.65,33.225
599,9,1.777777777777778,0.37,0.41,0.363,525,536,0.0932,2,93.3,1,27.7,1119.0,5.0,5.0,0,4,7,2,1,9.7,7.3,75.05,7.95,18.55,19.45,11.5,20.35,32.35,14.25,34.9,32.2
600,45,0.5333333333333333,0.03,0.33,0.436,549,529,0.0963,2,93.3,0,33.6,11499.0,2.0,2.0,0,4,7,2,1,9.1,5.35,73.0625,5.875,16.875,19.1875,9.225,14.95,28.175,13.1625,39.1625,31.325
601,5,1.6,0.28,0.37,0.52,498,481,0.0903,2,93.3,1,40.5,2424.0,7.0,7.0,0,4,7,2,2,9.4,8.0,75.65,8.1,17.6,18.5,11.95,18.5,30.05,13.65,35.9,31.4
602,45,0.5777777777777777,0.8,0.66,0.378,593,619,0.1035,2,93.3,1,29.3,9316.0,13.0,5.0,0,4,7,2,3,10.9,7.861538461538461,74.51538461538462,9.246153846153847,22.053846153846155,21.838461538461537,13.546153846153846,23.776923076923076,34.823076923076925,17.276923076923076,41.87692307692308,35.853846153846156
603,5,-0.6,0.24,0.52,0.502,482,478,0.0885,2,93.3,1,40.7,2289.0,3.0,7.0,0,4,7,2,1,9.35,7.95,76.85,8.25,17.6,18.35,12.25,19.2,30.1,13.75,34.7,33.15
604,5,0.4,0.41,0.62,0.299,525,536,0.0932,2,93.3,1,22.9,593.0,5.0,5.0,0,4,7,2,1,9.8,7.2,73.6,8.0,18.9,19.5,12.0,21.2,32.8,14.7,36.9,33.4
605,16,0.25,0.1,0.23,0.522,498,481,0.0903,2,93.3,1,38.4,3930.0,2.0,6.0,0,4,7,2,2,9.1,7.066666666666666,75.53333333333333,7.133333333333333,16.666666666666668,18.366666666666667,10.766666666666667,16.9,29.2,13.066666666666666,32.06666666666667,30.333333333333332
606,42,0.5238095238095238,0.66,0.64,0.21,593,619,0.1035,2,93.3,1,16.1,2582.0,9.0,5.0,0,4,7,2,2,10.24,7.46,74.84,8.38,19.68,20.88,12.08,20.24,33.3,15.52,39.06,35.4
607,10,-0.2,0.15,0.43,0.447,517,511,0.0919,2,93.3,1,35.7,982.0,2.0,6.0,0,4,7,2,1,9.35,8.75,77.0,8.8,17.6,19.35,13.45,20.3,31.8,13.55,36.2,31.65
608,13,0.15384615384615385,0.3,0.52,0.424,517,511,0.0919,2,93.3,1,34.7,1859.0,6.0,6.0,0,4,7,2,2,9.1,7.1,73.4,7.7,19.0,18.5,11.3,19.0,31.5,14.0,34.7,33.6
609,9,1.0,0.23,0.42,0.437,491,455,0.0892,2,93.3,0,34.2,5457.0,2.0,2.0,0,4,7,2,2,9.82,7.32,76.48,8.44,19.48,20.16,11.78,19.88,32.18,14.82,38.0,33.38
610,5,-0.8,0.07,0.46,0.396,517,511,0.0919,2,93.3,1,31.2,1067.0,2.0,6.0,0,4,7,2,1,9.2,8.5,76.3,8.4,16.9,19.0,12.9,19.1,32.7,13.3,36.2,31.8
611,8,0.5,0.03,0.33,0.373,498,481,0.0903,2,93.3,1,29.3,1671.0,1.0,5.0,0,4,7,2,1,9.25,6.85,75.35,7.3,18.0,18.8,11.05,17.55,30.3,13.65,36.55,32.8
612,10,-0.2,0.29,0.29,0.459,552,553,0.0971,2,93.3,1,38.6,2477.0,6.0,6.0,0,4,7,2,1,9.4,6.95,74.9,7.55,18.1,19.45,11.65,18.7,30.6,13.85,36.15,34.55
613,32,0.75,0.15,0.27,0.37,550,612,0.0947,2,93.3,0,27.2,6628.0,1.0,1.0,0,4,7,2,0,9.325,5.55,74.825,6.225,16.35,19.475,9.425,15.775,26.05,13.825,36.5,30.9
614,24,0.75,0.39,0.25,0.447,552,553,0.0971,2,93.3,1,34.5,3159.0,6.0,6.0,0,4,7,2,1,9.466666666666667,6.833333333333333,75.1,7.233333333333333,16.633333333333333,19.366666666666667,10.733333333333333,17.8,29.2,13.833333333333334,33.53333333333333,31.233333333333334
615,62,0.3387096774193548,0.59,0.6,0.45,540,527,0.0956,2,93.3,1,35.5,22007.0,10.0,6.0,0,4,7,2,2,10.276470588235295,7.052941176470588,74.83529411764705,7.905882352941177,19.658823529411766,21.305882352941175,12.047058823529412,19.441176470588236,31.31764705882353,15.2,39.33529411764706,32.8235294117647
616,11,-0.45454545454545453,0.06,0.42,0.493,498,481,0.0903,2,93.3,1,38.9,1803.0,2.0,6.0,0,4,7,2,2,9.1,8.633333333333333,77.66666666666667,8.433333333333334,16.466666666666665,18.7,13.166666666666666,19.0,30.966666666666665,12.8,36.86666666666667,31.366666666666667
617,19,-0.3157894736842105,0.43,0.57,0.392,540,527,0.0956,2,93.3,1,30.8,2936.0,6.0,6.0,0,4,7,2,1,9.6,7.0,73.93333333333334,7.533333333333333,17.066666666666666,20.533333333333335,11.366666666666667,18.566666666666666,30.133333333333333,14.566666666666666,36.03333333333333,33.56666666666667
618,56,0.017857142857142856,0.44,0.68,0.329,550,612,0.0947,2,93.3,0,28.1,20860.0,5.0,1.0,0,4,7,2,2,10.076923076923077,3.4923076923076923,70.91538461538461,4.492307692307692,14.96923076923077,21.453846153846154,5.976923076923077,13.546153846153846,22.484615384615385,17.83076923076923,25.284615384615385,31.96923076923077
619,10,1.2,0.14,0.4,0.437,517,511,0.0919,2,93.3,1,34.2,1685.0,2.0,6.0,0,4,7,2,1,9.6,7.55,75.95,8.15,17.95,19.6,11.7,19.2,30.9,14.1,37.45,31.95
620,10,1.6,0.24,0.53,0.386,517,511,0.0919,2,93.3,1,30.8,2114.0,2.0,6.0,0,4,7,2,2,9.5,8.05,77.1,8.4,17.3,19.6,12.55,19.3,32.85,13.8,36.55,31.55
621,77,0.23376623376623376,0.42,0.38,0.422,498,481,0.0903,2,93.3,1,33.0,17878.0,6.0,6.0,0,4,7,2,2,9.85,6.041666666666667,75.34166666666667,6.808333333333334,18.783333333333335,20.616666666666667,10.491666666666667,18.258333333333333,30.641666666666666,14.858333333333333,35.775,32.15833333333333
622,462,0.29004329004329005,0.54,0.43,0.423,553,559,0.0956,2,93.3,0,32.8,169348.0,10.0,2.0,0,4,7,2,2,10.336290322580645,6.057258064516129,74.30322580645161,6.694354838709677,18.946774193548386,21.595967741935485,11.521774193548387,20.82741935483871,29.588709677419356,16.357258064516127,38.65725806451613,35.25645161290323
623,30,0.23333333333333334,0.91,0.79,0.389,525,536,0.0932,2,93.3,1,28.6,6128.0,13.0,5.0,0,4,7,2,1,9.84,5.8,69.46,6.96,19.4,18.9,12.28,26.26,39.78,16.52,37.82,37.18
624,198,0.5505050505050505,0.51,0.47,0.531,550,563,0.096,2,93.3,0,42.1,74521.0,11.0,3.0,0,4,7,2,2,10.237209302325581,5.874418604651162,75.97441860465116,6.944186046511628,18.66046511627907,21.21627906976744,11.806976744186047,19.91860465116279,30.802325581395348,15.334883720930232,39.2046511627907,34.92325581395349
625,4,-0.5,0.07,0.33,0.355,517,511,0.0919,2,93.3,1,27.0,681.0,1.0,5.0,0,4,7,2,2,9.15,7.75,76.7,7.8,16.55,19.05,11.95,18.0,30.1,13.05,37.15,32.95
626,15,0.06666666666666667,0.5,0.33,0.394,517,511,0.0919,2,93.3,1,29.8,1763.0,5.0,5.0,0,4,7,2,0,9.3,6.9,74.1,7.35,16.65,19.05,11.25,17.9,28.6,13.75,36.7,33.4
627,5,0.0,0.05,0.25,0.436,517,511,0.0919,2,93.3,1,34.8,1247.0,2.0,6.0,0,4,7,2,0,9.25,8.95,78.0,8.7,16.8,18.7,13.0,19.75,32.0,13.25,35.4,31.75
628,9,0.0,0.28,0.5,0.418,552,553,0.0971,2,93.3,1,32.3,1344.0,6.0,6.0,0,4,7,2,1,9.65,8.15,76.4,8.5,17.7,19.9,13.05,20.6,32.4,14.1,35.8,32.75
629,5,3.0,0.5,0.74,0.444,525,536,0.0932,2,93.3,1,32.2,645.0,6.0,6.0,0,4,7,2,2,9.5,7.1,73.2,7.6,18.1,18.8,12.5,22.6,34.7,14.5,38.9,33.2
630,10,0.4,0.67,0.84,0.285,525,536,0.0932,2,93.3,1,20.7,1136.0,9.0,5.0,0,4,7,2,1,9.95,6.85,71.85,7.8,20.15,19.1,11.95,23.05,35.35,15.35,39.4,35.0
631,32,0.09375,0.22,0.41,0.378,552,553,0.0971,2,93.3,0,28.9,6607.0,1.0,1.0,0,4,7,2,2,9.583333333333334,6.95,75.0,7.733333333333333,18.166666666666668,19.366666666666667,11.25,19.133333333333333,29.666666666666668,14.516666666666667,37.45,33.016666666666666
632,20,-0.05,0.07,0.42,0.384,517,511,0.0919,2,93.3,1,29.8,2316.0,1.0,5.0,0,4,7,2,1,9.55,6.4,73.95,7.0,17.8,19.15,10.45,17.15,28.75,14.65,33.3,33.4
633,6,-0.6666666666666666,0.04,0.25,0.349,517,511,0.0919,2,93.3,1,28.9,809.0,1.0,5.0,0,4,7,2,1,9.2,7.8,77.4,8.0,16.4,18.8,12.3,18.1,29.5,12.9,35.4,31.0
634,4,-0.5,0.14,0.45,0.352,517,511,0.0919,2,93.3,1,26.7,405.0,1.0,5.0,0,4,7,2,1,9.0,7.5,76.7,7.3,15.4,18.2,11.6,17.4,28.7,12.7,34.7,30.7
635,4,3.0,0.15,0.47,0.481,498,481,0.0903,2,93.3,1,37.5,2027.0,2.0,6.0,0,4,7,2,0,9.25,8.15,76.15,8.5,17.4,18.15,12.2,19.35,30.5,13.55,34.25,31.2
636,13,-0.23076923076923078,0.64,0.55,0.402,482,478,0.0885,2,93.3,1,31.0,2641.0,10.0,6.0,0,4,7,2,1,9.975,8.2,75.6,9.1,20.325,20.4,13.025,21.225,33.7,15.375,36.675,34.125
637,4,0.0,0.44,0.72,0.379,482,478,0.0885,2,93.3,1,29.9,939.0,5.0,5.0,0,4,7,2,2,10.1,9.35,75.4,10.0,19.85,19.95,14.35,22.5,35.1,15.2,37.2,34.65
638,124,0.18548387096774194,0.92,0.75,0.421,571,624,0.0989,2,93.3,0,31.5,52051.0,14.0,2.0,0,4,7,2,3,11.59375,6.871875,73.196875,8.05,23.41875,19.5765625,14.6765625,27.040625,40.815625,17.5328125,41.534375,42.1203125
639,28,0.5,0.71,0.38,0.32,685,720,0.1371,1,94.2,1,25.8,4952.0,9.0,5.0,0,4,7,1,3,10.571428571428571,9.128571428571428,80.81428571428572,12.457142857142857,28.285714285714285,27.185714285714287,14.17142857142857,27.5,39.3,18.957142857142856,38.48571428571429,42.08571428571429
640,11,0.2727272727272727,0.68,0.4,0.366,681,706,0.1375,1,94.2,0,27.8,5923.0,9.0,1.0,0,4,7,1,0,10.45,8.516666666666667,80.93333333333334,11.616666666666667,27.516666666666666,27.066666666666666,13.316666666666666,25.916666666666668,36.733333333333334,18.333333333333332,38.46666666666667,40.9
641,29,0.5862068965517241,0.26,0.04,0.521,625,612,0.1141,1,94.2,1,40.7,9251.0,7.0,7.0,0,4,7,1,2,9.92,7.06,81.56,9.6,23.48,26.96,11.7,21.58,31.5,16.94,38.44,42.9
642,10,-0.4,0.45,0.32,0.287,628,621,0.1171,1,94.2,1,22.9,1805.0,5.0,5.0,0,4,7,1,2,10.3,8.966666666666667,82.56666666666666,11.7,24.766666666666666,27.266666666666666,13.966666666666667,24.866666666666667,34.06666666666667,17.466666666666665,40.766666666666666,41.833333333333336
643,46,0.391304347826087,0.78,0.1,0.401,681,706,0.1375,1,94.2,1,30.7,13571.0,14.0,6.0,0,4,7,1,1,10.5,9.06,81.37,12.4,28.02,27.66,14.43,26.77,38.09,19.01,38.65,42.73
644,19,-0.15789473684210525,0.73,0.37,0.473,686,723,0.1391,1,94.2,1,35.6,4455.0,10.0,6.0,0,4,7,1,0,10.933333333333334,9.533333333333333,81.6,13.4,29.233333333333334,27.433333333333334,14.533333333333333,28.833333333333332,39.4,19.333333333333332,39.6,43.86666666666667
645,54,-0.018518518518518517,0.89,0.35,0.388,693,746,0.149,1,94.2,1,31.0,8065.0,14.0,6.0,0,4,7,1,2,11.866666666666667,11.322222222222223,80.88888888888889,16.6,33.044444444444444,30.22222222222222,16.977777777777778,34.577777777777776,44.27777777777778,22.566666666666666,42.266666666666666,43.666666666666664
646,171,0.005847953216374269,0.13,0.03,0.567,540,441,0.0978,1,94.2,0,43.5,58118.0,3.0,3.0,0,4,7,1,2,9.252380952380953,5.742857142857143,81.41904761904762,7.595238095238095,19.85238095238095,24.466666666666665,9.957142857142857,17.580952380952382,27.538095238095238,15.280952380952382,33.61904761904762,40.476190476190474
647,32,0.6875,0.56,0.13,0.494,645,649,0.1225,1,94.2,0,38.4,7597.0,10.0,2.0,0,4,7,1,2,10.2,8.383333333333333,81.93333333333334,11.016666666666667,25.2,25.8,13.55,24.833333333333332,35.4,17.15,38.483333333333334,41.05
648,53,0.5849056603773585,0.69,0.11,0.374,664,674,0.1302,1,94.2,0,30.2,14124.0,10.0,2.0,0,4,7,1,2,10.615384615384615,9.107692307692307,83.16153846153846,11.784615384615385,25.43076923076923,26.73846153846154,14.761538461538462,25.56153846153846,36.353846153846156,18.03076923076923,43.37692307692308,45.39230769230769
649,31,0.5483870967741935,0.43,0.1,0.516,647,653,0.1251,1,94.2,1,41.7,12539.0,7.0,7.0,0,4,7,1,2,10.085714285714285,7.9,82.27142857142857,10.028571428571428,22.5,25.84285714285714,12.885714285714286,22.97142857142857,32.8,16.985714285714284,37.42857142857143,41.22857142857143
650,11,0.2727272727272727,0.39,0.21,0.423,686,723,0.1391,1,94.2,0,32.2,2670.0,6.0,2.0,0,4,7,1,2,10.4,8.2,81.56666666666666,11.2,26.466666666666665,27.0,12.933333333333334,24.966666666666665,36.733333333333334,18.066666666666666,38.7,42.9
651,29,0.7241379310344828,0.82,0.45,0.388,690,742,0.1463,1,94.2,1,31.5,3974.0,14.0,6.0,0,4,7,1,2,11.5,9.985714285714286,80.82857142857142,14.771428571428572,30.857142857142858,29.642857142857142,15.814285714285715,31.8,41.65714285714286,21.228571428571428,43.05714285714286,45.628571428571426
652,27,0.7407407407407407,0.74,0.51,0.375,660,682,0.1273,1,94.2,1,29.4,6027.0,9.0,5.0,0,4,7,1,2,10.433333333333334,9.033333333333333,81.65,12.15,26.6,26.75,14.316666666666666,26.683333333333334,37.916666666666664,17.983333333333334,40.083333333333336,42.56666666666667
653,66,0.3484848484848485,0.14,0.09,0.388,617,586,0.1133,1,94.2,0,31.0,25286.0,2.0,2.0,0,4,7,1,2,9.882352941176471,6.552941176470588,79.59411764705882,9.258823529411766,24.41176470588235,26.18235294117647,10.752941176470587,20.805882352941175,31.647058823529413,16.67058823529412,36.60588235294118,41.205882352941174
654,15,0.4666666666666667,0.79,0.51,0.393,681,706,0.1375,1,94.2,0,30.4,3914.0,14.0,2.0,0,4,7,1,3,10.58,8.58,81.32,11.76,26.96,26.9,13.3,25.8,34.68,18.26,38.88,41.32
655,23,0.5652173913043478,0.5,0.23,0.442,663,685,0.1314,1,94.2,1,34.5,4397.0,6.0,6.0,0,4,7,1,2,10.1,9.133333333333333,82.7,11.833333333333334,24.6,25.633333333333333,14.166666666666666,25.5,34.56666666666667,17.133333333333333,38.43333333333333,41.0
656,34,0.7058823529411765,0.5,0.14,0.377,628,621,0.1171,1,94.2,1,31.7,12380.0,6.0,6.0,0,4,7,1,2,10.588888888888889,7.188888888888889,81.11111111111111,9.433333333333334,21.855555555555554,27.977777777777778,11.266666666666667,21.955555555555556,33.08888888888889,19.0,37.144444444444446,39.44444444444444
657,117,0.23931623931623933,0.22,0.08,0.561,600,557,0.1103,1,94.2,0,44.6,41769.0,3.0,3.0,0,4,7,1,2,9.864,6.672,80.8,8.824,22.732,25.916,10.764,20.968,29.128,16.772,36.98,39.788
658,7,0.0,0.34,0.08,0.328,628,621,0.1171,1,94.2,1,25.6,1218.0,5.0,5.0,0,4,7,1,1,10.366666666666667,9.933333333333334,82.23333333333333,12.8,25.933333333333334,26.8,14.8,27.133333333333333,37.333333333333336,17.933333333333334,38.266666666666666,41.93333333333333
659,22,0.9545454545454546,0.89,0.49,0.436,600,557,0.1103,1,94.2,1,32.7,3472.0,14.0,6.0,0,4,7,1,1,10.666666666666666,8.433333333333334,80.56666666666666,11.933333333333334,28.7,27.2,13.466666666666667,27.3,38.13333333333333,19.133333333333333,40.93333333333333,43.43333333333333
660,19,0.0,0.82,0.48,0.353,664,674,0.1302,1,94.2,1,28.2,7569.0,13.0,5.0,0,4,7,1,3,11.057142857142857,9.485714285714286,80.68571428571428,13.271428571428572,28.914285714285715,28.37142857142857,14.82857142857143,28.614285714285714,41.542857142857144,19.885714285714286,42.57142857142857,44.41428571428571
661,37,-0.13513513513513514,0.77,0.42,0.289,685,720,0.1371,1,94.2,1,22.6,3653.0,13.0,5.0,0,4,7,1,0,11.2,10.44,80.56,14.84,30.6,28.3,16.04,31.08,41.44,20.18,38.02,45.16
662,59,1.1694915254237288,0.91,0.39,0.27,679,722,0.1364,1,94.2,0,20.3,14290.0,13.0,1.0,0,4,7,1,2,10.827777777777778,6.972222222222222,81.55,9.777777777777779,27.466666666666665,23.594444444444445,12.427777777777777,24.738888888888887,33.355555555555554,19.511111111111113,36.91111111111111,43.65
663,53,0.33962264150943394,0.61,0.08,0.481,645,649,0.1225,1,94.2,0,37.8,13717.0,10.0,2.0,0,4,7,1,2,10.04,7.82,81.67,10.28,24.17,26.89,12.79,23.02,32.6,17.06,38.88,42.03
664,34,0.23529411764705882,0.91,0.53,0.336,693,738,0.1503,1,94.2,1,26.9,5347.0,13.0,5.0,0,4,7,1,2,12.116666666666667,10.383333333333333,80.18333333333334,15.983333333333333,34.083333333333336,30.083333333333332,16.166666666666668,34.93333333333333,43.9,22.9,40.35,47.2
665,24,0.4583333333333333,0.78,0.52,0.315,685,720,0.1371,1,94.2,1,24.6,2517.0,13.0,5.0,0,4,7,1,2,11.3,10.966666666666667,81.73333333333333,15.3,30.5,28.9,16.6,32.4,42.4,20.466666666666665,41.666666666666664,43.5
666,15,0.6666666666666666,0.48,0.43,0.321,663,685,0.1314,1,94.2,1,25.0,2200.0,5.0,5.0,0,4,7,1,3,10.4,9.425,81.725,12.45,26.25,26.85,14.2,26.75,37.375,18.125,37.575,42.0
667,5,-0.4,0.53,0.45,0.365,685,720,0.1371,1,94.2,1,28.9,1909.0,9.0,5.0,0,4,7,1,2,10.55,10.25,82.5,13.25,26.8,26.9,15.5,28.0,38.15,18.25,40.45,42.15
668,125,0.24,0.62,0.03,0.473,612,605,0.114,1,94.2,0,36.7,37282.0,10.0,2.0,0,4,7,1,2,9.995652173913044,8.039130434782608,82.74782608695652,9.856521739130434,23.604347826086958,25.556521739130435,12.860869565217392,22.808695652173913,33.68695652173913,17.12608695652174,37.76521739130435,41.004347826086956
669,3,-0.6666666666666666,0.64,0.14,0.322,681,706,0.1375,1,94.2,0,25.8,3138.0,9.0,1.0,0,4,7,1,1,10.6,9.133333333333333,81.83333333333333,12.4,27.133333333333333,26.966666666666665,13.933333333333334,26.633333333333333,36.56666666666667,18.433333333333334,38.63333333333333,41.5
670,5,-0.8,0.72,0.5,0.278,664,674,0.1302,1,94.2,1,23.1,1737.0,9.0,5.0,0,4,7,1,2,11.25,11.1,80.1,15.85,33.55,28.5,16.4,34.05,43.65,21.7,41.9,43.85
671,28,0.8928571428571429,0.8,0.35,0.408,632,648,0.1193,1,94.2,1,32.3,4550.0,14.0,6.0,0,4,7,1,3,11.225,10.25,81.175,14.75,31.25,28.5,15.525,31.325,40.75,20.45,42.15,43.65
672,316,0.18354430379746836,0.49,0.05,0.612,532,498,0.0964,1,94.2,0,49.3,159390.0,7.0,3.0,0,4,7,1,2,9.852439024390243,5.757317073170731,80.55731707317074,7.463414634146342,18.35609756097561,26.091463414634145,10.053658536585365,19.315853658536586,28.101219512195122,16.497560975609755,33.239024390243905,39.671951219512195
673,8,0.625,0.77,0.48,0.425,686,723,0.1391,1,94.2,1,32.5,4736.0,14.0,6.0,0,4,7,1,3,10.375,9.0,81.075,12.2,27.375,26.625,13.775,26.5,37.6,18.475,38.8,43.5
674,79,0.4430379746835443,0.85,0.39,0.442,688,735,0.1449,1,94.2,1,37.2,13230.0,14.0,6.0,0,4,7,1,2,11.53,9.78,80.54,14.38,30.78,30.36,15.0,30.66,39.52,21.05,40.49,44.59
675,63,0.0,0.55,0.15,0.663,625,612,0.1141,1,94.2,1,53.8,27408.0,12.0,8.0,0,4,7,1,3,10.145454545454545,7.1454545454545455,82.5,9.154545454545454,21.672727272727272,24.654545454545456,11.863636363636363,21.19090909090909,30.154545454545456,16.227272727272727,37.58181818181818,40.2
676,14,0.21428571428571427,0.87,0.49,0.432,628,621,0.1171,1,94.2,1,34.5,2058.0,14.0,6.0,0,4,7,1,2,11.35,10.5,82.85,13.9,29.45,25.85,17.4,31.8,40.55,19.3,42.15,44.35
677,5,2.4,0.61,0.25,0.342,600,557,0.1103,1,94.2,0,26.5,2348.0,9.0,1.0,0,4,7,1,2,10.35,7.45,79.95,10.8,27.3,27.55,12.2,24.85,35.0,18.7,38.35,44.8
678,16,0.0,0.43,0.17,0.419,647,653,0.1251,1,94.2,1,32.9,5816.0,6.0,6.0,0,4,7,1,2,10.375,8.575,81.6,11.675,26.5,26.55,13.525,25.85,36.0,18.025,39.7,41.425
679,30,-0.26666666666666666,0.56,0.18,0.427,600,557,0.1103,1,94.2,0,31.9,7995.0,10.0,2.0,0,4,7,1,3,10.425,7.475,80.75,10.825,27.375,27.725,12.275,24.95,36.95,18.725,38.1,42.325
680,36,0.1388888888888889,0.78,0.44,0.363,628,621,0.1171,1,94.2,1,28.1,10476.0,13.0,5.0,0,4,7,1,3,10.277777777777779,8.855555555555556,82.32222222222222,11.38888888888889,25.755555555555556,26.877777777777776,13.88888888888889,25.211111111111112,37.13333333333333,17.72222222222222,38.13333333333333,39.77777777777778
681,22,0.6818181818181818,0.61,0.44,0.409,660,682,0.1273,1,94.2,1,32.0,8446.0,10.0,6.0,0,4,7,1,2,10.614285714285714,9.571428571428571,80.8,13.257142857142856,28.542857142857144,27.12857142857143,14.685714285714285,28.942857142857143,39.02857142857143,19.32857142857143,41.3,43.84285714285714
682,17,0.058823529411764705,0.52,0.28,0.358,685,720,0.1371,1,94.2,1,28.9,3163.0,9.0,5.0,0,4,7,1,0,10.575,9.525,81.375,12.9,27.45,27.075,14.6,27.625,35.85,18.35,38.45,41.35
683,38,0.7105263157894737,0.32,0.13,0.364,664,674,0.1302,1,94.2,0,29.8,10451.0,5.0,1.0,0,4,7,1,2,10.5,8.644444444444444,82.65555555555555,11.155555555555555,23.455555555555556,27.344444444444445,13.633333333333333,24.4,34.25555555555555,17.18888888888889,40.62222222222222,40.577777777777776
684,9,-0.5555555555555556,0.38,0.07,0.542,612,605,0.114,1,94.2,0,41.7,3635.0,7.0,3.0,0,4,7,1,2,10.066666666666666,7.866666666666667,81.56666666666666,10.766666666666667,25.3,26.733333333333334,12.6,23.4,33.93333333333333,17.4,37.266666666666666,40.43333333333333
685,129,0.27906976744186046,0.57,0.08,0.503,659,677,0.1274,1,94.2,0,37.4,41504.0,10.0,2.0,0,4,7,1,3,10.172727272727272,6.159090909090909,80.36818181818182,8.340909090909092,24.30909090909091,25.631818181818183,11.090909090909092,21.445454545454545,33.00454545454546,17.563636363636363,37.03636363636364,44.33181818181818
